design_id,run_order,timing_id,timing,block,trial_in_block,interference,movement_trial_id
45,37,2,encoding,3,2,visual,1
45,38,2,encoding,3,3,visual,22
45,39,2,encoding,3,4,visual,21
45,40,2,encoding,3,5,visual,6
45,41,2,encoding,4,1,motor,10
45,42,2,encoding,4,2,motor,24
45,43,2,encoding,4,3,motor,18
45,44,2,encoding,4,4,motor,25
45,45,2,encoding,4,5,motor,20
45,46,2,encoding,5,1,control,23
45,47,2,encoding,5,2,control,5
45,48,2,encoding,5,3,control,7
45,49,2,encoding,5,4,control,17
45,50,2,encoding,5,5,control,2
46,1,1,encoding,1,1,motor,24
46,2,1,encoding,1,2,motor,6
46,3,1,encoding,1,3,motor,20
46,4,1,encoding,1,4,motor,15
46,5,1,encoding,1,5,motor,13
46,6,1,encoding,2,1,control,3
46,7,1,encoding,2,2,control,22
46,8,1,encoding,2,3,control,10
46,9,1,encoding,2,4,control,7
46,10,1,encoding,2,5,control,18
46,11,1,encoding,3,1,spatial,19
46,12,1,encoding,3,2,spatial,14
46,13,1,encoding,3,3,spatial,16
46,14,1,encoding,3,4,spatial,9
46,15,1,encoding,3,5,spatial,2
46,16,1,encoding,4,1,verbal,23
46,17,1,encoding,4,2,verbal,5
46,18,1,encoding,4,3,verbal,21
46,19,1,encoding,4,4,verbal,25
46,20,1,encoding,4,5,verbal,1
46,21,1,encoding,5,1,visual,12
46,22,1,encoding,5,2,visual,8
46,23,1,encoding,5,3,visual,17
46,24,1,encoding,5,4,visual,11
46,25,1,encoding,5,5,visual,4
46,26,2,retention,1,1,verbal,8
46,27,2,retention,1,2,verbal,13
46,28,2,retention,1,3,verbal,25
46,29,2,retention,1,4,verbal,4
46,30,2,retention,1,5,verbal,9
46,31,2,retention,2,1,control,1
46,32,2,retention,2,2,control,3
46,33,2,retention,2,3,control,12
46,34,2,retention,2,4,control,16
46,35,2,retention,2,5,control,23
46,36,2,retention,3,1,visual,10
46,37,2,retention,3,2,visual,22
46,38,2,retention,3,3,visual,19
46,39,2,retention,3,4,visual,11
46,40,2,retention,3,5,visual,7
46,41,2,retention,4,1,spatial,2
46,42,2,retention,4,2,spatial,6
46,43,2,retention,4,3,spatial,5
46,44,2,retention,4,4,spatial,20
46,45,2,retention,4,5,spatial,21
46,46,2,retention,5,1,motor,18
46,47,2,retention,5,2,motor,24
46,48,2,retention,5,3,motor,17
46,49,2,retention,5,4,motor,14
46,50,2,retention,5,5,motor,15
47,1,1,retention,1,1,control,8
47,2,1,retention,1,2,control,17
47,3,1,retention,1,3,control,5
47,4,1,retention,1,4,control,22
47,5,1,retention,1,5,control,18
47,6,1,retention,2,1,motor,24
47,7,1,retention,2,2,motor,19
47,8,1,retention,2,3,motor,6
47,9,1,retention,2,4,motor,25
47,10,1,retention,2,5,motor,11
47,11,1,retention,3,1,visual,4
47,12,1,retention,3,2,visual,3
47,13,1,retention,3,3,visual,21
47,14,1,retention,3,4,visual,7
47,15,1,retention,3,5,visual,2
47,16,1,retention,4,1,spatial,9
47,17,1,retention,4,2,spatial,16
47,18,1,retention,4,3,spatial,14
47,19,1,retention,4,4,spatial,15
47,20,1,retention,4,5,spatial,23
47,21,1,retention,5,1,verbal,10
47,22,1,retention,5,2,verbal,20
47,23,1,retention,5,3,verbal,1
47,24,1,retention,5,4,verbal,12
47,25,1,retention,5,5,verbal,13
47,26,2,encoding,1,1,control,13
47,27,2,encoding,1,2,control,4
47,28,2,encoding,1,3,control,19
47,29,2,encoding,1,4,control,20
47,30,2,encoding,1,5,control,25
47,31,2,encoding,2,1,motor,12
47,32,2,encoding,2,2,motor,2
47,33,2,encoding,2,3,motor,7
47,34,2,encoding,2,4,motor,1
47,35,2,encoding,2,5,motor,23
47,36,2,encoding,3,1,spatial,15
47,37,2,encoding,3,2,spatial,21
47,38,2,encoding,3,3,spatial,22
47,39,2,encoding,3,4,spatial,3
47,40,2,encoding,3,5,spatial,17
47,41,2,encoding,4,1,verbal,24
47,42,2,encoding,4,2,verbal,16
47,43,2,encoding,4,3,verbal,5
47,44,2,encoding,4,4,verbal,10
47,45,2,encoding,4,5,verbal,18
47,46,2,encoding,5,1,visual,9
47,47,2,encoding,5,2,visual,8
47,48,2,encoding,5,3,visual,6
47,49,2,encoding,5,4,visual,14
47,50,2,encoding,5,5,visual,11
48,1,1,encoding,1,1,spatial,17
48,2,1,encoding,1,2,spatial,3
48,3,1,encoding,1,3,spatial,12
48,4,1,encoding,1,4,spatial,24
48,5,1,encoding,1,5,spatial,9
48,6,1,encoding,2,1,visual,6
48,7,1,encoding,2,2,visual,18
48,8,1,encoding,2,3,visual,10
48,9,1,encoding,2,4,visual,20
48,10,1,encoding,2,5,visual,14
48,11,1,encoding,3,1,verbal,2
48,12,1,encoding,3,2,verbal,15
48,13,1,encoding,3,3,verbal,8
48,14,1,encoding,3,4,verbal,4
48,15,1,encoding,3,5,verbal,22
48,16,1,encoding,4,1,motor,1
48,17,1,encoding,4,2,motor,5
48,18,1,encoding,4,3,motor,7
48,19,1,encoding,4,4,motor,25
48,20,1,encoding,4,5,motor,13
48,21,1,encoding,5,1,control,11
48,22,1,encoding,5,2,control,16
48,23,1,encoding,5,3,control,23
48,24,1,encoding,5,4,control,19
48,25,1,encoding,5,5,control,21
48,26,2,retention,1,1,motor,15
48,27,2,retention,1,2,motor,11
48,28,2,retention,1,3,motor,18
48,29,2,retention,1,4,motor,25
48,30,2,retention,1,5,motor,14
48,31,2,retention,2,1,spatial,23
48,32,2,retention,2,2,spatial,19
48,33,2,retention,2,3,spatial,5
48,34,2,retention,2,4,spatial,7
48,35,2,retention,2,5,spatial,10
48,36,2,retention,3,1,control,6
48,37,2,retention,3,2,control,16
48,38,2,retention,3,3,control,1
48,39,2,retention,3,4,control,8
48,40,2,retention,3,5,control,12
48,41,2,retention,4,1,visual,9
48,42,2,retention,4,2,visual,4
48,43,2,retention,4,3,visual,24
48,44,2,retention,4,4,visual,21
48,45,2,retention,4,5,visual,20
48,46,2,retention,5,1,verbal,22
48,47,2,retention,5,2,verbal,3
48,48,2,retention,5,3,verbal,17
48,49,2,retention,5,4,verbal,2
48,50,2,retention,5,5,verbal,13
49,1,1,retention,1,1,verbal,22
49,2,1,retention,1,2,verbal,3
49,3,1,retention,1,3,verbal,25
49,4,1,retention,1,4,verbal,11
49,5,1,retention,1,5,verbal,1
49,6,1,retention,2,1,spatial,19
49,7,1,retention,2,2,spatial,2
49,8,1,retention,2,3,spatial,23
49,9,1,retention,2,4,spatial,24
49,10,1,retention,2,5,spatial,18
49,11,1,retention,3,1,control,15
49,12,1,retention,3,2,control,14
49,13,1,retention,3,3,control,12
49,14,1,retention,3,4,control,20
49,15,1,retention,3,5,control,10
49,16,1,retention,4,1,visual,13
49,17,1,retention,4,2,visual,16
49,18,1,retention,4,3,visual,17
49,19,1,retention,4,4,visual,5
49,20,1,retention,4,5,visual,7
49,21,1,retention,5,1,motor,8
49,22,1,retention,5,2,motor,6
49,23,1,retention,5,3,motor,9
49,24,1,retention,5,4,motor,21
49,25,1,retention,5,5,motor,4
49,26,2,encoding,1,1,visual,22
49,27,2,encoding,1,2,visual,1
49,28,2,encoding,1,3,visual,11
49,29,2,encoding,1,4,visual,21
49,30,2,encoding,1,5,visual,20
49,31,2,encoding,2,1,verbal,16
49,32,2,encoding,2,2,verbal,13
49,33,2,encoding,2,3,verbal,8
49,34,2,encoding,2,4,verbal,19
49,35,2,encoding,2,5,verbal,3
49,36,2,encoding,3,1,motor,17
49,37,2,encoding,3,2,motor,10
49,38,2,encoding,3,3,motor,15
49,39,2,encoding,3,4,motor,12
49,40,2,encoding,3,5,motor,7
49,41,2,encoding,4,1,control,4
49,42,2,encoding,4,2,control,18
49,43,2,encoding,4,3,control,14
49,44,2,encoding,4,4,control,6
49,45,2,encoding,4,5,control,9
49,46,2,encoding,5,1,spatial,25
49,47,2,encoding,5,2,spatial,24
49,48,2,encoding,5,3,spatial,23
49,49,2,encoding,5,4,spatial,2
49,50,2,encoding,5,5,spatial,5
50,1,1,encoding,1,1,visual,10
50,2,1,encoding,1,2,visual,11
50,3,1,encoding,1,3,visual,21
50,4,1,encoding,1,4,visual,17
50,5,1,encoding,1,5,visual,23
50,6,1,encoding,2,1,verbal,22
50,7,1,encoding,2,2,verbal,20
50,8,1,encoding,2,3,verbal,3
50,9,1,encoding,2,4,verbal,13
50,10,1,encoding,2,5,verbal,15
50,11,1,encoding,3,1,motor,24
50,12,1,encoding,3,2,motor,14
50,13,1,encoding,3,3,motor,18
50,14,1,encoding,3,4,motor,1
50,15,1,encoding,3,5,motor,4
50,16,1,encoding,4,1,control,16
50,17,1,encoding,4,2,control,12
50,18,1,encoding,4,3,control,7
50,19,1,encoding,4,4,control,5
50,20,1,encoding,4,5,control,25
50,21,1,encoding,5,1,spatial,8
50,22,1,encoding,5,2,spatial,19
50,23,1,encoding,5,3,spatial,6
50,24,1,encoding,5,4,spatial,2
50,25,1,encoding,5,5,spatial,9
50,26,2,retention,1,1,spatial,7
50,27,2,retention,1,2,spatial,1
50,28,2,retention,1,3,spatial,17
50,29,2,retention,1,4,spatial,10
50,30,2,retention,1,5,spatial,24
50,31,2,retention,2,1,visual,15
50,32,2,retention,2,2,visual,25
50,33,2,retention,2,3,visual,19
50,34,2,retention,2,4,visual,5
50,35,2,retention,2,5,visual,3
50,36,2,retention,3,1,verbal,8
50,37,2,retention,3,2,verbal,14
50,38,2,retention,3,3,verbal,9
50,39,2,retention,3,4,verbal,13
50,40,2,retention,3,5,verbal,23
50,41,2,retention,4,1,motor,20
50,42,2,retention,4,2,motor,2
50,43,2,retention,4,3,motor,16
50,44,2,retention,4,4,motor,22
50,45,2,retention,4,5,motor,4
50,46,2,retention,5,1,control,11
50,47,2,retention,5,2,control,12
50,48,2,retention,5,3,control,21
50,49,2,retention,5,4,control,18
50,50,2,retention,5,5,control,6
